repo_name,total_events,unique_actors,bot_ratio,events_per_actor,events_per_second,z_total_events,z_unique_actors,z_bot_ratio,z_events_per_actor,z_events_per_second,max_z,anomaly_feature
ag-ui-protocol/ag-ui,4,3,0.0,1.3333333333333333,0.0003384953880003385,0.13156512539279383,3.3162594456197785,-0.5646739520184048,-0.06316748449102763,-1.3552529069258439,3.3162594456197785,unique_actors
NguyenXuanTruong124/Game_MLN111,4,3,0.0,1.3333333333333333,0.0003996403237086622,0.13156512539279383,3.3162594456197785,-0.5646739520184048,-0.06316748449102763,-1.3551282877887905,3.3162594456197785,unique_actors
The-New-Angel-s-Republic-Levels-List/NARLL,9,3,0.1111111111111111,3.0,0.0013181019332161687,0.5218699014043386,3.3162594456197785,-0.2988580961224468,0.07094699295022784,-1.3532563765361618,3.3162594456197785,unique_actors
intershop/intershop-pwa,8,3,0.0,2.6666666666666665,0.0012592475995592634,0.4438089462020297,3.3162594456197785,-0.5646739520184048,0.044124097461976736,-1.3533763272105261,3.3162594456197785,unique_actors
CAREamics/careamics,15,3,0.0,5.0,0.0015069318866787222,0.9902356326181925,3.3162594456197785,-0.5646739520184048,0.2318843658797344,-1.3528715233086988,3.3162594456197785,unique_actors
jejjohnson/gauss_flows,7,3,0.2857142857142857,2.3333333333333335,0.0005825081135058667,0.3657479909997207,3.3162594456197785,0.11885253457120142,0.017301201973725668,-1.3547555860123401,3.3162594456197785,unique_actors
govuk-one-login/mobile-credential-sharing-android,9,3,0.0,3.0,0.0007230657989877079,0.5218699014043386,3.3162594456197785,-0.5646739520184048,0.07094699295022784,-1.3544691162128697,3.3162594456197785,unique_actors
wireapp/kalium,4,3,0.25,1.3333333333333333,0.00046274872744099955,0.13156512539279383,3.3162594456197785,0.03341172374750067,-0.06316748449102763,-1.354999666919002,3.3162594456197785,unique_actors
GoogleCloudPlatform/cloud-foundation-fabric,6,3,0.16666666666666666,2.0,0.0006780427166911515,0.2876870357974118,3.3162594456197785,-0.16595016817446784,-0.009521693514525437,-1.354560877494459,3.3162594456197785,unique_actors
neomjs/neo,9,3,0.2222222222222222,3.0,0.00096411355115158,0.5218699014043386,3.3162594456197785,-0.03304224022648885,0.07094699295022784,-1.3539778381942509,3.3162594456197785,unique_actors
Okyaku/GrowGram,7,3,0.0,2.3333333333333335,0.0008369201339072215,0.3657479909997207,3.3162594456197785,-0.5646739520184048,0.017301201973725668,-1.3542370703565267,3.3162594456197785,unique_actors
medusajs/medusa,11,3,0.18181818181818182,3.6666666666666665,0.0035691109669046075,0.6779918118089566,3.3162594456197785,-0.12970255146138263,0.12459278392673001,-1.3486686081457229,3.3162594456197785,unique_actors
giantswarm/capa-iam-operator,3,3,0.3333333333333333,1.0,0.0007173601147776184,0.053504170190484875,3.3162594456197785,0.2327736156694691,-0.08999037997927872,-1.3544807449346,3.3162594456197785,unique_actors
Miokkooko/Mobiilikehitysprojekti,5,3,0.0,1.6666666666666667,0.00046070211001566385,0.20962608059510282,3.3162594456197785,-0.5646739520184048,-0.036344589002776526,-1.355003838118047,3.3162594456197785,unique_actors
KKLP110098678/Join-3129,5,3,0.0,1.6666666666666667,0.0004596855750666544,0.20962608059510282,3.3162594456197785,-0.5646739520184048,-0.036344589002776526,-1.355005909912001,3.3162594456197785,unique_actors
Delhi-Jal-Board/djb-UPYOG,5,3,0.0,1.6666666666666667,0.0009643201542912247,0.20962608059510282,3.3162594456197785,-0.5646739520184048,-0.036344589002776526,-1.3539774171175962,3.3162594456197785,unique_actors
NHSDigital/eps-devcontainers,6,3,0.16666666666666666,2.0,0.013303769401330377,0.2876870357974118,3.3162594456197785,-0.16595016817446784,-0.009521693514525437,-1.3288284575337996,3.3162594456197785,unique_actors
justb81/watchbuddy,22,3,0.5,7.333333333333333,0.0019013049866044422,1.5366623190343554,3.3162594456197785,0.6314973995134061,0.41964463429749205,-1.352067753792539,3.3162594456197785,unique_actors
milvus-io/milvus,7,3,0.0,2.3333333333333335,0.0006093845216331506,0.3657479909997207,3.3162594456197785,-0.5646739520184048,0.017301201973725668,-1.3547008093615984,3.3162594456197785,unique_actors
GetStream/stream-chat-android,5,3,0.4,1.6666666666666667,0.0005348737697903295,0.20962608059510282,3.3162594456197785,0.392263129207044,-0.036344589002776526,-1.3548526692906064,3.3162594456197785,unique_actors
Nosto/web-components,8,3,0.125,2.6666666666666665,0.0014443040259974724,0.4438089462020297,3.3162594456197785,-0.26563111413545204,0.044124097461976736,-1.3529991647864956,3.3162594456197785,unique_actors
benhail-moyo/ben-webgroup,13,3,0.0,4.333333333333333,0.0011025358324145535,0.8341137222135745,3.3162594456197785,-0.5646739520184048,0.1782385749032322,-1.3536957205496716,3.3162594456197785,unique_actors
EVERSE-ResearchSoftware/TechRadar,29,3,0.3448275862068966,9.666666666666666,0.002500431108811864,2.083089005450518,3.3162594456197785,0.2602718076587062,0.6074049027152496,-1.3508466783351716,3.3162594456197785,unique_actors
AbdullahAliCodes/Stokvel-SD,4,3,0.0,1.3333333333333333,0.0008071025020177562,0.13156512539279383,3.3162594456197785,-0.5646739520184048,-0.06316748449102763,-1.3542978414982738,3.3162594456197785,unique_actors
prawo-i-piesc/backend-antiginx,5,3,0.2,1.6666666666666667,0.0008764241893076249,0.20962608059510282,3.3162594456197785,-0.08620541140568039,-0.036344589002776526,-1.354156557371484,3.3162594456197785,unique_actors
flamingo-stack/openframe-oss-tenant,6,3,0.16666666666666666,2.0,0.0006540222367560497,0.2876870357974118,3.3162594456197785,-0.16595016817446784,-0.009521693514525437,-1.3546098334945995,3.3162594456197785,unique_actors
lambdaclass/ethrex,17,3,0.0,5.666666666666667,0.0014233087742799731,1.1463575430228103,3.3162594456197785,-0.5646739520184048,0.2855301568562366,-1.3530419550866397,3.3162594456197785,unique_actors
Frachtwerk/essencium-backend,4,3,0.5,1.3333333333333333,0.0005940888162780336,0.13156512539279383,3.3162594456197785,0.6314973995134061,-0.06316748449102763,-1.3547319834495242,3.3162594456197785,unique_actors
jl-cmd/prompt-generator,14,3,0.14285714285714285,4.666666666666667,0.0011613438407299876,0.9121746774158835,3.3162594456197785,-0.2229107087236017,0.20506147039148334,-1.3535758642907156,3.3162594456197785,unique_actors
teetee971/akiprisaye-web,18,3,0.1111111111111111,6.0,0.0019169329073482429,1.2244184982251194,3.3162594456197785,-0.2988580961224468,0.3123530523444877,-1.3520359026183661,3.3162594456197785,unique_actors
mksglu/context-mode,3,3,0.0,1.0,0.0003006614552014432,0.053504170190484875,3.3162594456197785,-0.5646739520184048,-0.08999037997927872,-1.3553300160437476,3.3162594456197785,unique_actors
DexForce/EmbodiChain,7,3,0.0,2.3333333333333335,0.0005341065160994964,0.3657479909997207,3.3162594456197785,-0.5646739520184048,0.017301201973725668,-1.3548542330258815,3.3162594456197785,unique_actors
BeingBeyond/Being-H,3,3,0.0,1.0,0.0004505180958101817,0.053504170190484875,3.3162594456197785,-0.5646739520184048,-0.08999037997927872,-1.3550245940980365,3.3162594456197785,unique_actors
mateuszb0k/humanoid-head,10,3,0.0,3.3333333333333335,0.0015211439002129601,0.5999308566066477,3.3162594456197785,-0.5646739520184048,0.09776988843847895,-1.3528425578867562,3.3162594456197785,unique_actors
oscar-system/Oscar.jl,5,3,0.0,1.6666666666666667,0.0005190491020450534,0.20962608059510282,3.3162594456197785,-0.5646739520184048,-0.036344589002776526,-1.3548849214536962,3.3162594456197785,unique_actors
RWTH-EBC/AixLib,3,3,0.3333333333333333,1.0,0.0038363171355498722,0.053504170190484875,3.3162594456197785,0.2327736156694691,-0.08999037997927872,-1.3481240168109505,3.3162594456197785,unique_actors
FidelusAleksander/ghcertified,6,3,0.3333333333333333,2.0,0.0004924491135915955,0.2876870357974118,3.3162594456197785,0.2327736156694691,-0.009521693514525437,-1.354939134735112,3.3162594456197785,unique_actors
adminmfl/mfl,5,3,0.0,1.6666666666666667,0.0012993762993762994,0.20962608059510282,3.3162594456197785,-0.5646739520184048,-0.036344589002776526,-1.3532945411413393,3.3162594456197785,unique_actors
wilfred-py/tldrsec-ai,8,3,0.375,2.6666666666666665,0.011627906976744186,0.4438089462020297,3.3162594456197785,0.3324545616304534,0.044124097461976736,-1.3322440229727543,3.3162594456197785,unique_actors
hexiecs/talk-normal,3,3,0.0,1.0,0.0005944125222904696,0.053504170190484875,3.3162594456197785,-0.5646739520184048,-0.08999037997927872,-1.354731323706187,3.3162594456197785,unique_actors
Allday-Project/Allday-Project-Commerce-Backend,5,3,0.0,1.6666666666666667,0.0003943839722353684,0.20962608059510282,3.3162594456197785,-0.5646739520184048,-0.036344589002776526,-1.355139000728089,3.3162594456197785,unique_actors
nephio-project/porch,3,3,0.3333333333333333,1.0,0.0007232401157184186,0.053504170190484875,3.3162594456197785,0.2327736156694691,-0.08999037997927872,-1.354468760938957,3.3162594456197785,unique_actors
Drakkar-Software/OctoBot,4,3,0.0,1.3333333333333333,0.0005395198273536552,0.13156512539279383,3.3162594456197785,-0.5646739520184048,-0.06316748449102763,-1.3548432001877686,3.3162594456197785,unique_actors
rudradensu/skills-build-applications-w-copilot-agent-mode,7,3,0.2857142857142857,2.3333333333333335,0.0009186351706036745,0.3657479909997207,3.3162594456197785,0.11885253457120142,0.017301201973725668,-1.3540705274165523,3.3162594456197785,unique_actors
red-hat-storage/ocs-tls-profiles,5,3,0.4,1.6666666666666667,0.0005244388504300399,0.20962608059510282,3.3162594456197785,0.392263129207044,-0.036344589002776526,-1.3548739366389295,3.3162594456197785,unique_actors
maize-tech/laravel-markable,5,3,0.6,1.6666666666666667,0.001537042729787888,0.20962608059510282,3.3162594456197785,0.8707316698197682,-0.036344589002776526,-1.3528101545748736,3.3162594456197785,unique_actors
ROCm/llvm-project,3,3,0.0,1.0,0.0005682894487592347,0.053504170190484875,3.3162594456197785,-0.5646739520184048,-0.08999037997927872,-1.3547845649900798,3.3162594456197785,unique_actors
Prekzursil/WebCoder,5,3,1.0,1.6666666666666667,0.008741258741258742,0.20962608059510282,3.3162594456197785,1.827668751045217,-0.036344589002776526,-1.3381272839152376,3.3162594456197785,unique_actors
GreptimeTeam/greptimedb,4,3,0.75,1.3333333333333333,0.0005252100840336134,0.13156512539279383,3.3162594456197785,1.2295830752793115,-0.06316748449102763,-1.3548723647922176,3.3162594456197785,unique_actors
HibaDawood/Dynamic-Blog-Website,3,3,0.6666666666666666,1.0,0.03225806451612903,0.053504170190484875,3.3162594456197785,1.030221183357343,-0.08999037997927872,-1.2901978191448293,3.3162594456197785,unique_actors
unitz007/cd14600-project-starter,9,3,0.6666666666666666,3.0,0.002816020025031289,0.5218699014043386,3.3162594456197785,1.030221183357343,0.07094699295022784,-1.350203478404591,3.3162594456197785,unique_actors
ministryofjustice/opg-use-an-lpa,5,3,0.8,1.6666666666666667,0.0006817562039814562,0.20962608059510282,3.3162594456197785,1.3492002104324927,-0.036344589002776526,-1.3545533090576585,3.3162594456197785,unique_actors
apache/hudi,5,3,0.8,1.6666666666666667,0.0009022013713460845,0.20962608059510282,3.3162594456197785,1.3492002104324927,-0.036344589002776526,-1.3541040210470265,3.3162594456197785,unique_actors
joabefg/TEC.037.007,3,3,0.0,1.0,0.00034230944774075767,0.053504170190484875,3.3162594456197785,-0.5646739520184048,-0.08999037997927872,-1.3552451335129192,3.3162594456197785,unique_actors
castai/kimchi-dev,12,3,0.0,4.0,0.0012549675800041832,0.7560527670112656,3.3162594456197785,-0.5646739520184048,0.15141567941498113,-1.3533850502934333,3.3162594456197785,unique_actors
stakwork/hive,15,3,0.4666666666666667,5.0,0.0012238903394255875,0.9902356326181925,3.3162594456197785,0.5517526427446188,0.2318843658797344,-1.3534483886363073,3.3162594456197785,unique_actors
timothybavela69-web/Tuckshop-inventory-and-sales-summary,5,3,0.0,1.6666666666666667,0.0004044325810887325,0.20962608059510282,3.3162594456197785,-0.5646739520184048,-0.036344589002776526,-1.3551185207169583,3.3162594456197785,unique_actors
IICG-Coquimbo/practica-proyecto-retail-a,3,3,0.0,1.0,0.002640845070422535,0.053504170190484875,3.3162594456197785,-0.5646739520184048,-0.08999037997927872,-1.3505605014584852,3.3162594456197785,unique_actors
denes-zsolt/git_aprilis,3,3,0.0,1.0,0.0012391573729863693,0.053504170190484875,3.3162594456197785,-0.5646739520184048,-0.08999037997927872,-1.3534172729841984,3.3162594456197785,unique_actors
nushell/nushell,3,3,0.3333333333333333,1.0,0.0004553042950371832,0.053504170190484875,3.3162594456197785,0.2327736156694691,-0.08999037997927872,-1.3550148393732908,3.3162594456197785,unique_actors
navikt/crm-arbeidsgiver-base,7,3,0.14285714285714285,2.3333333333333335,0.0016207455429497568,0.3657479909997207,3.3162594456197785,-0.2229107087236017,0.017301201973725668,-1.3526395603592718,3.3162594456197785,unique_actors
chandana193-code/assert_management,5,3,0.0,1.6666666666666667,0.001960015680125441,0.20962608059510282,3.3162594456197785,-0.5646739520184048,-0.036344589002776526,-1.351948095870298,3.3162594456197785,unique_actors
chauthanh258/SmartDoc-AI,4,3,0.0,1.3333333333333333,0.0005120327700972862,0.13156512539279383,3.3162594456197785,-0.5646739520184048,-0.06316748449102763,-1.3548992213989408,3.3162594456197785,unique_actors
openfga/python-sdk,9,3,0.6666666666666666,3.0,0.0009912986011675294,0.5218699014043386,3.3162594456197785,1.030221183357343,0.07094699295022784,-1.353922432502275,3.3162594456197785,unique_actors
ant-design/ant-design,5,3,0.6,1.6666666666666667,0.001059322033898305,0.20962608059510282,3.3162594456197785,0.8707316698197682,-0.036344589002776526,-1.3537837943405344,3.3162594456197785,unique_actors
JarbasHiveMind/hivemind-sqlite-database,8,3,0.625,2.6666666666666665,0.0068669527896995704,0.4438089462020297,3.3162594456197785,0.9305402373963588,0.044124097461976736,-1.3419472959497893,3.3162594456197785,unique_actors
webpack/webpack,5,3,0.6,1.6666666666666667,0.03225806451612903,0.20962608059510282,3.3162594456197785,0.8707316698197682,-0.036344589002776526,-1.2901978191448293,3.3162594456197785,unique_actors
tiennguyen2507/cralw-shopee,10,3,0.7,3.3333333333333335,0.0017105713308244953,0.5999308566066477,3.3162594456197785,1.1099659401261304,0.09776988843847895,-1.3524564869445985,3.3162594456197785,unique_actors
nextcloud/collectives,14,3,0.07142857142857142,4.666666666666667,0.0019779598756710934,0.9121746774158835,3.3162594456197785,-0.39379233037100325,0.20506147039148334,-1.3519115239099533,3.3162594456197785,unique_actors
oscal-compass/compliance-trestle,6,3,0.3333333333333333,2.0,0.0010550378055213644,0.2876870357974118,3.3162594456197785,0.2327736156694691,-0.009521693514525437,-1.3537925260014168,3.3162594456197785,unique_actors
ministryofjustice/modernisation-platform-terraform-ssm-patching,4,3,0.75,1.3333333333333333,0.001332001332001332,0.13156512539279383,3.3162594456197785,1.2295830752793115,-0.06316748449102763,-1.3532280482525174,3.3162594456197785,unique_actors
babylonlabs-io/babylon,5,3,0.6,1.6666666666666667,0.000646830530401035,0.20962608059510282,3.3162594456197785,0.8707316698197682,-0.036344589002776526,-1.3546244908694012,3.3162594456197785,unique_actors
FCTostin-team/blueprint-text_formatter,5,3,0.6,1.6666666666666667,0.030120481927710843,0.20962608059510282,3.3162594456197785,0.8707316698197682,-0.036344589002776526,-1.294554413758325,3.3162594456197785,unique_actors
fdnd-agency/toolgankelijk,12,3,0.0,4.0,0.0014357501794687725,0.7560527670112656,3.3162594456197785,-0.5646739520184048,0.15141567941498113,-1.3530165983312454,3.3162594456197785,unique_actors
kredo-school/41st_Batch-TableTrip,3,3,0.0,1.0,0.00028229980239013834,0.053504170190484875,3.3162594456197785,-0.5646739520184048,-0.08999037997927872,-1.3553674388213124,3.3162594456197785,unique_actors
splunk/splunk-operator,5,3,0.0,1.6666666666666667,0.0005409499080385157,0.20962608059510282,3.3162594456197785,-0.5646739520184048,-0.036344589002776526,-1.3548402855486605,3.3162594456197785,unique_actors
gravitee-io/gravitee-resource-oauth2-provider-api,4,3,0.5,1.3333333333333333,0.0017398869073510222,0.13156512539279383,3.3162594456197785,0.6314973995134061,-0.06316748449102763,-1.3523967390389602,3.3162594456197785,unique_actors
patricklx/ember-tui,12,3,0.3333333333333333,4.0,0.001999333555481506,0.7560527670112656,3.3162594456197785,0.2327736156694691,0.15141567941498113,-1.3518679623377188,3.3162594456197785,unique_actors
TesWy/Nhom07-403-Day10,3,3,0.0,1.0,0.0002594258042199931,0.053504170190484875,3.3162594456197785,-0.5646739520184048,-0.08999037997927872,-1.3554140581836505,3.3162594456197785,unique_actors
zopencommunity/meta,7,3,0.2857142857142857,2.3333333333333335,0.0005772719775688602,0.3657479909997207,3.3162594456197785,0.11885253457120142,0.017301201973725668,-1.354766257750472,3.3162594456197785,unique_actors
php/php-src,5,3,0.0,1.6666666666666667,0.0005794414184725924,0.20962608059510282,3.3162594456197785,-0.5646739520184048,-0.036344589002776526,-1.354761836225612,3.3162594456197785,unique_actors
coding911/Nhom16_2_E402_Day10,5,3,0.0,1.6666666666666667,0.005235602094240838,0.20962608059510282,3.3162594456197785,-0.5646739520184048,-0.036344589002776526,-1.3452721422930682,3.3162594456197785,unique_actors
rdkcentral/entservices-systemservices,10,3,0.0,3.3333333333333335,0.0011720581340834506,0.5999308566066477,3.3162594456197785,-0.5646739520184048,0.09776988843847895,-1.3535540275518854,3.3162594456197785,unique_actors
